city,brand,model,href,price,year,mileage,body_type,colour,engine_info,credit_per_month,transmission,drive,hand_drive,condition,owners_num,doc_unique
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098303184-f7f24428/,497 000 ₽,2015,101 000 км,хэтчбек 5 дв.,коричневый,1.4 л / 107 л.с. / Бензин,3 103 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098307588-61815935/,430 000 ₽,2012,100 900 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098340410-d74434d0/,320 000 ₽,2011,200 000 км,седан,голубой,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098365316-ce443eed/,750 000 ₽,2017,71 700 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098429632-7140be31/,400 000 ₽,2012,135 000 км,хэтчбек 5 дв.,серый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098442448-da75f426/,475 000 ₽,2016,107 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,2 996 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098450918-041fea75/,400 000 ₽,2011,142 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098479332-a260eddc/,425 000 ₽,2016,95 000 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098517984-abc46949/,419 000 ₽,2011,103 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098519230-f89f48ad/,435 000 ₽,2014,156 383 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098569884-a662fd6b/,375 000 ₽,2012,174 000 км,седан,голубой,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098588482-519cfe01/,550 000 ₽,2015,98 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098595446-83e32cfa/,500 000 ₽,2014,115 000 км,хэтчбек 5 дв.,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098629366-699e5541/,469 000 ₽,2013,88 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098637324-f0f5b86f/,530 000 ₽,2015,90 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098656266-be95e123/,815 000 ₽,2019,12 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098659604-20354ff3/,600 000 ₽,2016,142 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098670170-6f2030c0/,600 000 ₽,2016,34 000 км,седан,синий,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098710930-9f53ffce/,580 000 ₽,2016,80 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098723864-36e80397/,720 000 ₽,2019,45 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098732664-919f1f1c/,720 000 ₽,2018,46 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098739824-9dde5f73/,650 000 ₽,2015,78 000 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098757216-7d0da352/,430 000 ₽,2015,147 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098758240-01813209/,530 000 ₽,2013,48 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098762154-429eeeb3/,720 000 ₽,2017,47 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098773394-3cb50191/,350 000 ₽,2011,190 000 км,седан,голубой,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098783600-5b648ac1/,700 000 ₽,2019,33 000 км,седан,белый,1.4 л / 100 л.с. / Бензин,1 000 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098800298-04a8e2d0/,465 000 ₽,2016,67 500 км,седан,серый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098801090-5be70a56/,800 000 ₽,2017,55 000 км,седан,синий,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098810584-8e674813/,470 000 ₽,2012,159 411 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098835766-2340611a/,410 000 ₽,2013,125 000 км,седан,бежевый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098882432-88bc2d5b/,455 000 ₽,2014,156 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098941760-07338408/,360 000 ₽,2011,98 000 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098943508-6e060ef0/,410 000 ₽,2011,77 000 км,хэтчбек 5 дв.,красный,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098971756-fd34fc4c/,420 000 ₽,2014,146 146 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098983148-d53590de/,390 000 ₽,2012,168 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098986268-8c3cb3e1/,383 000 ₽,2013,107 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Дубликат
kazan,hyundai,solaris,https://auto.ru/cars/used/sale/hyundai/solaris/1098987868-fe4e655b/,715 000 ₽,2017,44 100 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
