city,brand,model,price,year,mileage,body_type,colour,annual_car_tax,transmission,drive,hand_drive,owners_num,doc_unique,engine_type,volume,horsepower
moskva,kia,rio,507000.0,2013,145741.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,549000.0,2015,74027.0,седан,серебристый,2675.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,519000.0,2013,78900.0,хэтчбек 5 дв.,голубой,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,329000.0,2015,147207.0,седан,белый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,635000.0,2015,61000.0,хэтчбек 5 дв.,синий,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,980000.0,2019,19000.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,570000.0,2016,26000.0,седан,серебристый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,429000.0,2016,244632.0,седан,серебристый,3638.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,790000.0,2019,21000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,745000.0,2017,123000.0,седан,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,686000.0,2018,54859.0,хэтчбек 5 дв.,синий,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,695000.0,2016,65000.0,хэтчбек 5 дв.,белый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,548000.0,2017,97254.0,седан,белый,1200.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,548000.0,2016,93000.0,седан,чёрный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,400000.0,2016,203000.0,хэтчбек 5 дв.,серебристый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,310000.0,2010,139800.0,хэтчбек 5 дв.,чёрный,1140.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,95.0
moskva,kia,rio,184000.0,2003,225947.0,универсал 5 дв.,серебристый,1176.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,98.0
moskva,kia,rio,545000.0,2017,56763.0,хэтчбек 5 дв.,белый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,750000.0,2019,23450.0,седан,белый,1200.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,335000.0,2011,165000.0,седан,белый,1140.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,879900.0,2019,32600.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,575000.0,2017,163200.0,седан,серый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,505000.0,2015,132024.0,седан,белый,3075.0,автоматическая,передний,Левый,2,Дубликат,Бензин,1.6,123.0
moskva,kia,rio,445000.0,2012,112000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,730000.0,2019,25780.0,седан,белый,1200.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,720000.0,2019,25300.0,седан,белый,1200.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,650000.0,2016,44297.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,719000.0,2017,60000.0,седан,синий,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,270000.0,2010,275441.0,седан,серебристый,1140.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,440000.0,2011,131000.0,седан,белый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,599000.0,2013,93109.0,седан,серебристый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,455000.0,2014,193820.0,седан,серебристый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,379000.0,2012,160116.0,хэтчбек 5 дв.,белый,3638.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
moskva,kia,rio,436000.0,2013,291010.0,седан,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,629000.0,2016,71000.0,седан,синий,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,340000.0,2010,108000.0,седан,чёрный,950.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,455000.0,2012,94000.0,хэтчбек 5 дв.,голубой,3075.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,235000.0,2010,323682.0,седан,синий,1140.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,499000.0,2013,73693.0,седан,красный,2675.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,389000.0,2010,77200.0,хэтчбек 5 дв.,чёрный,950.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,510000.0,2016,65000.0,седан,белый,2675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,629000.0,2016,45989.0,седан,голубой,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,796000.0,2017,90596.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,497000.0,2012,72945.0,хэтчбек 5 дв.,бежевый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,455000.0,2012,101000.0,седан,серебристый,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,1015000.0,2018,68162.0,хэтчбек 5 дв.,коричневый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,300000.0,2014,321000.0,седан,белый,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,599807.0,2017,69000.0,седан,белый,1200.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,420000.0,2012,169000.0,седан,красный,2675.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,155000.0,2004,105750.0,седан,фиолетовый,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.5,97.0
moskva,kia,rio,459000.0,2012,108881.0,седан,красный,4182.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,715000.0,2017,108000.0,седан,красный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,488000.0,2015,65000.0,седан,синий,2675.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,565000.0,2015,68937.0,седан,белый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,625000.0,2016,67000.0,хэтчбек 5 дв.,серый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,395000.0,2009,80211.0,хэтчбек 5 дв.,серый,1164.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,422000.0,2011,68000.0,хэтчбек 5 дв.,синий,1140.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
moskva,kia,rio,299000.0,2009,216333.0,седан,серебристый,1164.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,97.0
moskva,kia,rio,557600.0,2012,46000.0,седан,красный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,695000.0,2017,90000.0,седан,чёрный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,509000.0,2013,53725.0,хэтчбек 5 дв.,серый,2675.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
moskva,kia,rio,485000.0,2012,138000.0,седан,красный,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,475000.0,2017,117000.0,седан,жёлтый,1200.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
moskva,kia,rio,755000.0,2017,45000.0,седан,оранжевый,3075.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,599000.0,2016,71500.0,хэтчбек 5 дв.,красный,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,75000.0,2003,360000.0,седан,серебристый,1164.0,механическая,передний,Левый,2,Дубликат,Бензин,1.5,97.0
moskva,kia,rio,517000.0,2014,102178.0,седан,голубой,3075.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
moskva,kia,rio,689000.0,2016,86716.0,седан,серебристый,3075.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
